Path,Frame,clashes,x,y,z
1ldi_a_clashes_01_002.zip,068,54.39657250943064,146.34256598241996,68.84226219975746,80.62891289435878
1ldi_a_clashes_01_002.zip,069,14.681464279999178,146.76191489597642,68.90897633372653,79.82508450358351
1ldi_a_clashes_01_002.zip,070,13.28773935324596,147.46123015757343,68.79404955958243,79.44404693588623
1ldi_a_clashes_01_002.zip,071,100.66641955738682,147.8561912295391,69.21570037555519,80.05778039756977
1ldi_a_clashes_01_002.zip,072,26.488788574810197,148.17490461836297,68.6266894854377,79.86043049297007
1ldi_a_clashes_01_002.zip,073,17.59132580347346,148.4808958576274,68.53484851513335,79.90899764333489
1ldi_a_clashes_01_002.zip,074,23.46944892906427,148.86628951999822,67.96260817727892,79.19527008838173
1ldi_a_clashes_01_002.zip,075,35.89194954149142,149.7846579844752,67.92413351869459,78.96580625321812
1ldi_a_clashes_01_002.zip,076,26.041208204826198,150.19430032515035,67.9450405812297,79.28097885193641
1ldi_a_clashes_01_002.zip,077,11.690355825922897,150.94721852197227,68.48767387477005,79.25119647469526
1ldi_a_clashes_01_002.zip,078,13.44537162669377,151.89376107993792,68.34390966383738,79.25047246939874
1ldi_a_clashes_01_002.zip,079,26.202940520006692,152.38782739691263,68.78717673035385,79.62501829722619
1ldi_a_clashes_01_002.zip,080,14.856986140821308,153.10407185945124,69.17981576144489,79.33090383512
1ldi_a_clashes_01_002.zip,081,2.628055477970379,153.4941314350838,69.8284519365557,79.35916509452343
1ldi_a_clashes_01_002.zip,082,5.555660749100567,154.16256929432004,69.88312149635392,78.82679851433468
1ldi_a_clashes_01_002.zip,083,6.038639130853128,154.5331885265711,70.25330033351382,78.83077296492043
1ldi_a_clashes_01_002.zip,084,0,155.2812001291161,70.31536792019564,79.30305769687496
1ldi_a_clashes_01_002.zip,085,1.8790123357832476,156.1618724014755,70.04600051944865,78.96643839231099
1ldi_a_clashes_01_002.zip,086,5.434812513929994,156.34042563189666,70.61924535743667,79.59048030674721
1ldi_a_clashes_01_002.zip,087,0,157.05899048731078,70.94663769203208,79.06973619318717
1ldi_a_clashes_01_002.zip,088,0,157.77036260392345,70.90997291821608,79.28746242595986
1ldi_a_clashes_01_002.zip,089,0,158.45303185297976,71.33405562172543,79.08393561789863
1ldi_a_clashes_01_002.zip,090,0,158.58687503994585,71.54351778057243,79.68724931233267
1ldi_a_clashes_01_002.zip,091,0,158.9511281612699,70.99824573535153,79.69683792164396
1ldi_a_clashes_01_002.zip,092,0,159.58836857432883,71.28504733125736,79.50254397857886
1ldi_a_clashes_01_002.zip,093,0,159.94953237087884,70.60335979730733,79.60005609956815
1ldi_a_clashes_01_002.zip,094,4.975997537269552,160.50183601713834,70.22178485748528,80.10364212636328
1ldi_a_clashes_01_002.zip,095,0,160.9799348165295,69.71937532870997,80.67218026546092
1ldi_a_clashes_01_002.zip,096,0,161.52880079411221,69.2068201350868,80.94651702525182
1ldi_a_clashes_01_002.zip,097,0,162.0202093442591,69.51328902646819,81.0816233020123
1ldi_a_clashes_01_002.zip,098,0,162.39362477027356,69.53013962021863,80.86824828935568
1ldi_a_clashes_01_002.zip,099,0,163.07465045720753,68.95127605439853,80.85570351552278
1ldi_a_clashes_01_002.zip,100,0,163.9367433426809,69.28885436409796,80.54373149270926
1ldi_a_clashes_01_002.zip,101,0,163.77027309065937,69.1916326931716,81.37928311790645
1ldi_a_clashes_01_002.zip,Average,14.366141904596168,,,
1ldi_a_clashes_01_003.zip,000,0,113.154236,65.23767,78.106606
1ldi_a_clashes_01_003.zip,001,0,113.34783889359142,65.8935559142802,78.19845448983826
1ldi_a_clashes_01_003.zip,002,0,113.94085842629573,65.3600677221981,78.42077627429947
1ldi_a_clashes_01_003.zip,003,0,114.59736379653583,64.9757953629611,78.24649454191777
1ldi_a_clashes_01_003.zip,004,0,115.21223835212596,64.78389261347814,78.00705477749626
1ldi_a_clashes_01_003.zip,005,0,115.89954347819109,64.94158953456889,78.49342209136097
1ldi_a_clashes_01_003.zip,006,0,116.25177909988778,64.75488566545741,78.67007008557711
1ldi_a_clashes_01_003.zip,007,0,116.78128935591177,64.92866513528547,79.22429613050268
1ldi_a_clashes_01_003.zip,008,0,117.34514327618884,64.76015328569335,79.96544085529648
1ldi_a_clashes_01_003.zip,009,0,117.64728569251157,64.99834236220273,80.69622637601044
1ldi_a_clashes_01_003.zip,010,0,117.89156511761033,65.55991520635696,81.34083693728029
1ldi_a_clashes_01_003.zip,011,0,118.15694182731106,66.0705286158077,81.08048466565953
1ldi_a_clashes_01_003.zip,012,0,118.75816000610992,65.95799426875212,81.01947445672606
1ldi_a_clashes_01_003.zip,013,2.6598407041668963,119.29123318991918,65.42530306594382,80.9851404888161
1ldi_a_clashes_01_003.zip,014,7.517025959916136,119.51800523697449,65.8841682194797,80.54559970974434
1ldi_a_clashes_01_003.zip,015,0,119.87455854289493,65.70703367431729,81.42622534504635
1ldi_a_clashes_01_003.zip,016,17.91345522686866,120.11873846074131,65.67392132234785,81.54733426368514
1ldi_a_clashes_01_003.zip,017,2.651559743011065,120.81060718722559,65.21395463765717,81.05521254018505
1ldi_a_clashes_01_003.zip,018,23.175037380351434,121.03061395313198,66.00946790097501,80.49234384994317
1ldi_a_clashes_01_003.zip,019,0,121.35218577345694,65.52934228088465,80.62488373421854
1ldi_a_clashes_01_003.zip,020,3.8871029453929142,121.81141215257166,66.11264446411008,80.46742014757022
1ldi_a_clashes_01_003.zip,021,4.044724682353931,122.7372313164292,66.14344683365053,80.39547953489408
1ldi_a_clashes_01_003.zip,022,0,123.07136531375322,66.02719432267176,80.35650177870492
1ldi_a_clashes_01_003.zip,023,33.027819270188246,123.45941998306316,66.44238490265073,79.96209355463195
1ldi_a_clashes_01_003.zip,024,8.681637343847012,124.14991555183937,66.07558718195847,79.67389365820428
1ldi_a_clashes_01_003.zip,025,0,124.75574582398347,65.97430577386588,79.19839596282355
1ldi_a_clashes_01_003.zip,026,0,125.38679071356351,66.345222567843,79.81282317855961
1ldi_a_clashes_01_003.zip,027,8.761862219665879,125.78654145977511,66.64362688243139,79.4940673229748
1ldi_a_clashes_01_003.zip,028,0,126.29154818228479,66.77381569852882,79.69848984192552
1ldi_a_clashes_01_003.zip,029,3.3726722489688132,126.86330605749097,66.45181735269324,79.17219045742
1ldi_a_clashes_01_003.zip,030,0,127.24687713135422,67.18774138188337,79.48949298498339
1ldi_a_clashes_01_003.zip,031,2.423236586347817,127.89116596336939,66.7807820678871,78.91114245743798
1ldi_a_clashes_01_003.zip,032,6.634261995792827,128.0561901982693,67.06622404284316,79.48956638298091
1ldi_a_clashes_01_003.zip,033,0,128.4688476103492,67.42538801202188,79.95642547039826
1ldi_a_clashes_01_003.zip,034,11.760482089066286,128.9579361451961,67.25190259404218,79.77338630707716
1ldi_a_clashes_01_003.zip,035,0,129.26812026557528,66.4119109939688,79.81879367382037
1ldi_a_clashes_01_003.zip,036,7.759190084182526,129.8674797794329,66.8976231145134,80.00711967681185
1ldi_a_clashes_01_003.zip,037,27.406014992249737,130.20177884533715,66.61348436459477,79.70376948308335
1ldi_a_clashes_01_003.zip,038,14.789791960041827,130.71432885350148,66.32691464729105,80.21314605944954
1ldi_a_clashes_01_003.zip,039,65.11212615727712,131.27429479958082,66.2643446909473,79.6773612831287
1ldi_a_clashes_01_003.zip,040,19.783332835664584,132.0678364459225,65.95047506346937,79.45880906075045
1ldi_a_clashes_01_003.zip,041,88.91405424356066,132.55551893354357,66.13529624328866,78.77905440648127
1ldi_a_clashes_01_003.zip,042,34.53079391954726,132.9970885756716,66.56420821374729,78.00257870347491
1ldi_a_clashes_01_003.zip,043,107.85948171201379,133.9106916590696,66.54962843285912,78.28259353725858
1ldi_a_clashes_01_003.zip,044,118.17015984467875,134.75774114664605,66.91405802337744,78.56158999590657
1ldi_a_clashes_01_003.zip,045,60.10638204592672,135.07747802545524,67.7400628368076,78.24576064865941
1ldi_a_clashes_01_003.zip,046,77.06400947635835,135.8826248832345,67.96369940711972,77.84241470833311
1ldi_a_clashes_01_003.zip,047,48.10282254935294,136.38447733403632,68.3482249089535,77.83745660668217
1ldi_a_clashes_01_003.zip,048,64.66999301545664,136.66905914135845,68.0196592623458,78.25707415666527
1ldi_a_clashes_01_003.zip,049,26.68868879523154,137.2266178053371,67.86149396335507,78.57357891725579
1ldi_a_clashes_01_003.zip,050,20.37850716327094,137.4853598550802,67.001412275504,78.88393408368978
1ldi_a_clashes_01_003.zip,051,13.95591817232106,138.01083185246708,67.3932438992995,79.13211936657652
1ldi_a_clashes_01_003.zip,052,2.6953113945083524,138.33875663211697,68.08067940325523,79.66618140849504
1ldi_a_clashes_01_003.zip,053,18.686643952077645,139.04849907025164,68.7622825301026,79.74974427754796
1ldi_a_clashes_01_003.zip,054,17.483805469713925,139.7505509417755,68.44019183489708,79.35013127665515
1ldi_a_clashes_01_003.zip,055,4.201076691211319,140.0466117376456,68.65795076763732,79.57796139836475
1ldi_a_clashes_01_003.zip,056,8.457066937307692,140.26827526066705,68.93208467104874,80.24687481945237
1ldi_a_clashes_01_003.zip,057,22.288554825186225,140.47153926615968,68.11570081928234,80.6746945381525
1ldi_a_clashes_01_003.zip,058,3.7818537932535956,141.140636898419,67.88848400885946,80.13508109618533
1ldi_a_clashes_01_003.zip,059,15.479890933595872,141.41133312226575,67.9689827791474,79.81894522674544
1ldi_a_clashes_01_003.zip,060,6.534014859118189,142.09670781666676,68.17720991667382,79.76110587433831
1ldi_a_clashes_01_003.zip,061,15.180046952983943,142.30531283983996,68.67397875083992,79.74139412439239
1ldi_a_clashes_01_003.zip,062,9.86884392780631,143.15269632986457,69.08847540070332,79.8141400932645
1ldi_a_clashes_01_003.zip,063,13.22062189163472,143.536162906102,69.0040196013696,79.76483082013469
1ldi_a_clashes_01_003.zip,064,10.254513735135529,144.06413526885555,69.33548808217128,80.04509515808427
1ldi_a_clashes_01_003.zip,065,24.97833399971683,144.46244574665965,69.72023022482232,80.6964305479348
1ldi_a_clashes_01_003.zip,066,16.026193714186476,144.8757825375174,68.95632388596515,80.3686950527768
1ldi_a_clashes_01_003.zip,067,5.550498598973258,145.4052096830278,68.80055878526208,80.48095481253398
1ldi_a_clashes_01_003.zip,068,68.94617557432598,146.34256598241996,68.84226219975746,80.62891289435878
1ldi_a_clashes_01_003.zip,069,38.82049017339962,146.76191489597642,68.90897633372653,79.82508450358351
1ldi_a_clashes_01_003.zip,070,11.998424619683757,147.46123015757343,68.79404955958243,79.44404693588623
1ldi_a_clashes_01_003.zip,071,26.596778118189334,147.8561912295391,69.21570037555519,80.05778039756977
1ldi_a_clashes_01_003.zip,072,40.52084290377609,148.17490461836297,68.6266894854377,79.86043049297007
1ldi_a_clashes_01_003.zip,073,16.445124924783773,148.4808958576274,68.53484851513335,79.90899764333489
1ldi_a_clashes_01_003.zip,074,23.47964116638033,148.86628951999822,67.96260817727892,79.19527008838173
1ldi_a_clashes_01_003.zip,075,33.01097999370937,149.7846579844752,67.92413351869459,78.96580625321812
1ldi_a_clashes_01_003.zip,076,20.369359034116243,150.19430032515035,67.9450405812297,79.28097885193641
1ldi_a_clashes_01_003.zip,077,10.652914895620166,150.94721852197227,68.48767387477005,79.25119647469526
1ldi_a_clashes_01_003.zip,078,13.445371626600764,151.89376107993792,68.34390966383738,79.25047246939874
1ldi_a_clashes_01_003.zip,079,0,152.38782739691263,68.78717673035385,79.62501829722619
1ldi_a_clashes_01_003.zip,080,14.856986140826374,153.10407185945124,69.17981576144489,79.33090383512
1ldi_a_clashes_01_003.zip,081,2.6280554779705896,153.4941314350838,69.8284519365557,79.35916509452343
1ldi_a_clashes_01_003.zip,082,5.555660749100567,154.16256929432004,69.88312149635392,78.82679851433468
1ldi_a_clashes_01_003.zip,083,3.284555034907492,154.5331885265711,70.25330033351382,78.83077296492043
1ldi_a_clashes_01_003.zip,084,0,155.2812001291161,70.31536792019564,79.30305769687496
1ldi_a_clashes_01_003.zip,085,0,156.1618724014755,70.04600051944865,78.96643839231099
1ldi_a_clashes_01_003.zip,086,18.753553222010158,156.34042563189666,70.61924535743667,79.59048030674721
1ldi_a_clashes_01_003.zip,087,0,157.05899048731078,70.94663769203208,79.06973619318717
1ldi_a_clashes_01_003.zip,088,5.064615929159091,157.77036260392345,70.90997291821608,79.28746242595986
1ldi_a_clashes_01_003.zip,089,0,158.45303185297976,71.33405562172543,79.08393561789863
1ldi_a_clashes_01_003.zip,090,0,158.9989898203119,70.87687690156916,78.56119534241104
1ldi_a_clashes_01_003.zip,091,0,159.43386985656056,70.32850436167358,78.24411766440176
1ldi_a_clashes_01_003.zip,092,0,159.82620008614214,70.6994291247548,78.36721622984548
1ldi_a_clashes_01_003.zip,093,0,160.11405521014623,70.78849968884091,78.99556706564174
1ldi_a_clashes_01_003.zip,094,5.4262942952199085,160.705510862131,71.55934126297136,79.22662731880426
1ldi_a_clashes_01_003.zip,095,0,161.02636129654815,71.28412610235033,79.29135443618398
1ldi_a_clashes_01_003.zip,096,0,160.76752533036182,71.29057722086961,80.20033908226588
1ldi_a_clashes_01_003.zip,097,0,161.3252181273679,71.36976374487082,79.90709149716646
1ldi_a_clashes_01_003.zip,098,0,161.86115989676267,70.615614542544,79.53319543626006
1ldi_a_clashes_01_003.zip,099,0,162.7738819960559,70.53385264943078,79.85014087108331
1ldi_a_clashes_01_003.zip,100,0,163.16420672376444,70.97304782527694,80.39419672727865
1ldi_a_clashes_01_003.zip,101,8.024954073730626,163.69174535013434,70.92819130430614,80.79181461551559
1ldi_a_clashes_01_003.zip,102,0,164.2242603513413,70.56076619346874,81.49128346820427
1ldi_a_clashes_01_003.zip,103,9.241206971799844,164.47834082224693,69.82663096274734,81.81579836200571
1ldi_a_clashes_01_003.zip,Average,14.457800403507616,,,
1ldi_a_clashes_01_004.zip,000,0,113.154236,65.23767,78.106606
1ldi_a_clashes_01_004.zip,001,0,113.34783889359142,65.8935559142802,78.19845448983826
1ldi_a_clashes_01_004.zip,002,0,113.94085842629573,65.3600677221981,78.42077627429947
1ldi_a_clashes_01_004.zip,003,0,114.59736379653583,64.9757953629611,78.24649454191777
1ldi_a_clashes_01_004.zip,004,0,115.21223835212596,64.78389261347814,78.00705477749626
1ldi_a_clashes_01_004.zip,005,0,115.89954347819109,64.94158953456889,78.49342209136097
1ldi_a_clashes_01_004.zip,006,0,116.25177909988778,64.75488566545741,78.67007008557711
1ldi_a_clashes_01_004.zip,007,0,116.78128935591177,64.92866513528547,79.22429613050268
1ldi_a_clashes_01_004.zip,008,0,117.34514327618884,64.76015328569335,79.96544085529648
1ldi_a_clashes_01_004.zip,009,0,117.64728569251157,64.99834236220273,80.69622637601044
1ldi_a_clashes_01_004.zip,010,0,117.89156511761033,65.55991520635696,81.34083693728029
1ldi_a_clashes_01_004.zip,011,0,118.15694182731106,66.0705286158077,81.08048466565953
1ldi_a_clashes_01_004.zip,012,2.886980121914165,118.75816000610992,65.95799426875212,81.01947445672606
1ldi_a_clashes_01_004.zip,013,2.6598407041668963,119.29123318991918,65.42530306594382,80.9851404888161
1ldi_a_clashes_01_004.zip,014,7.517025959916136,119.51800523697449,65.8841682194797,80.54559970974434
1ldi_a_clashes_01_004.zip,015,15.070821183885151,119.87455854289493,65.70703367431729,81.42622534504635
1ldi_a_clashes_01_004.zip,016,5.957984575342072,120.11873846074131,65.67392132234785,81.54733426368514
1ldi_a_clashes_01_004.zip,017,2.651559743011145,120.81060718722559,65.21395463765717,81.05521254018505
1ldi_a_clashes_01_004.zip,018,23.175037380286923,121.03061395313198,66.00946790097501,80.49234384994317
1ldi_a_clashes_01_004.zip,019,4.576737889554765,121.35218577345694,65.52934228088465,80.62488373421854
1ldi_a_clashes_01_004.zip,020,3.887102945380651,121.81141215257166,66.11264446411008,80.46742014757022
1ldi_a_clashes_01_004.zip,021,4.044724682368858,122.7372313164292,66.14344683365053,80.39547953489408
1ldi_a_clashes_01_004.zip,022,0,123.07136531375322,66.02719432267176,80.35650177870492
1ldi_a_clashes_01_004.zip,023,32.001512909305035,123.45941998306316,66.44238490265073,79.96209355463195
1ldi_a_clashes_01_004.zip,024,8.68163734383712,124.14991555183937,66.07558718195847,79.67389365820428
1ldi_a_clashes_01_004.zip,025,0,124.75574582398347,65.97430577386588,79.19839596282355
1ldi_a_clashes_01_004.zip,026,0,125.38679071356351,66.345222567843,79.81282317855961
1ldi_a_clashes_01_004.zip,027,8.761862219681973,125.78654145977511,66.64362688243139,79.4940673229748
1ldi_a_clashes_01_004.zip,028,0,126.29154818228479,66.77381569852882,79.69848984192552
1ldi_a_clashes_01_004.zip,029,3.3726722489688132,126.86330605749097,66.45181735269324,79.17219045742
1ldi_a_clashes_01_004.zip,030,4.005130151600589,127.24687713135422,67.18774138188337,79.48949298498339
1ldi_a_clashes_01_004.zip,031,2.423236586347817,127.89116596336939,66.7807820678871,78.91114245743798
1ldi_a_clashes_01_004.zip,032,6.634261995792827,128.0561901982693,67.06622404284316,79.48956638298091
1ldi_a_clashes_01_004.zip,033,0,128.4688476103492,67.42538801202188,79.95642547039826
1ldi_a_clashes_01_004.zip,034,11.48025265021223,128.9579361451961,67.25190259404218,79.77338630707716
1ldi_a_clashes_01_004.zip,035,0,129.26812026557528,66.4119109939688,79.81879367382037
1ldi_a_clashes_01_004.zip,036,7.759190084116268,129.8674797794329,66.8976231145134,80.00711967681185
1ldi_a_clashes_01_004.zip,037,14.802013782518426,130.20177884533715,66.61348436459477,79.70376948308335
1ldi_a_clashes_01_004.zip,038,14.789791960018817,130.71432885350148,66.32691464729105,80.21314605944954
1ldi_a_clashes_01_004.zip,039,23.90105633635296,131.27429479958082,66.2643446909473,79.6773612831287
1ldi_a_clashes_01_004.zip,040,19.783332835664606,132.0678364459225,65.95047506346937,79.45880906075045
1ldi_a_clashes_01_004.zip,041,97.7421698579582,132.55551893354357,66.13529624328866,78.77905440648127
1ldi_a_clashes_01_004.zip,042,31.235179885313357,132.9970885756716,66.56420821374729,78.00257870347491
1ldi_a_clashes_01_004.zip,043,115.32668760675905,133.9106916590696,66.54962843285912,78.28259353725858
1ldi_a_clashes_01_004.zip,044,148.76743781556993,134.75774114664605,66.91405802337744,78.56158999590657
1ldi_a_clashes_01_004.zip,045,63.47905265885512,135.07747802545524,67.7400628368076,78.24576064865941
1ldi_a_clashes_01_004.zip,046,77.0640094765146,135.8826248832345,67.96369940711972,77.84241470833311
1ldi_a_clashes_01_004.zip,047,48.10282254935275,136.38447733403632,68.3482249089535,77.83745660668217
1ldi_a_clashes_01_004.zip,048,64.6699930155795,136.66905914135845,68.0196592623458,78.25707415666527
1ldi_a_clashes_01_004.zip,049,26.68868879523154,137.2266178053371,67.86149396335507,78.57357891725579
1ldi_a_clashes_01_004.zip,050,20.378507163295176,137.4853598550802,67.001412275504,78.88393408368978
1ldi_a_clashes_01_004.zip,051,13.955918172429325,138.01083185246708,67.3932438992995,79.13211936657652
1ldi_a_clashes_01_004.zip,052,2.6953113945083524,138.33875663211697,68.08067940325523,79.66618140849504
1ldi_a_clashes_01_004.zip,053,18.686643952077645,139.04849907025164,68.7622825301026,79.74974427754796
1ldi_a_clashes_01_004.zip,054,17.483805469713353,139.7505509417755,68.44019183489708,79.35013127665515
1ldi_a_clashes_01_004.zip,055,4.20107669120916,140.0466117376456,68.65795076763732,79.57796139836475
1ldi_a_clashes_01_004.zip,056,8.457066937366852,140.26827526066705,68.93208467104874,80.24687481945237
1ldi_a_clashes_01_004.zip,057,22.288554825218636,140.47153926615968,68.11570081928234,80.6746945381525
1ldi_a_clashes_01_004.zip,058,10.696182799595617,141.140636898419,67.88848400885946,80.13508109618533
1ldi_a_clashes_01_004.zip,059,19.092033915699314,141.41133312226575,67.9689827791474,79.81894522674544
1ldi_a_clashes_01_004.zip,060,6.534014859086332,142.09670781666676,68.17720991667382,79.76110587433831
1ldi_a_clashes_01_004.zip,061,15.180046953034267,142.30531283983996,68.67397875083992,79.74139412439239
1ldi_a_clashes_01_004.zip,062,9.86884392780631,143.15269632986457,69.08847540070332,79.8141400932645
1ldi_a_clashes_01_004.zip,063,14.637404540925544,143.536162906102,69.0040196013696,79.76483082013469
1ldi_a_clashes_01_004.zip,064,10.254513735068347,144.06413526885555,69.33548808217128,80.04509515808427
1ldi_a_clashes_01_004.zip,065,24.97833399971683,144.46244574665965,69.72023022482232,80.6964305479348
1ldi_a_clashes_01_004.zip,066,16.026193714186476,144.8757825375174,68.95632388596515,80.3686950527768
1ldi_a_clashes_01_004.zip,067,5.550498598973258,145.4052096830278,68.80055878526208,80.48095481253398
1ldi_a_clashes_01_004.zip,068,67.0303889267876,146.34256598241996,68.84226219975746,80.62891289435878
1ldi_a_clashes_01_004.zip,069,45.83893944079693,146.76191489597642,68.90897633372653,79.82508450358351
1ldi_a_clashes_01_004.zip,070,38.94440508440213,147.46123015757343,68.79404955958243,79.44404693588623
1ldi_a_clashes_01_004.zip,071,62.75376999390775,147.8561912295391,69.21570037555519,80.05778039756977
1ldi_a_clashes_01_004.zip,072,40.52084290379783,148.17490461836297,68.6266894854377,79.86043049297007
1ldi_a_clashes_01_004.zip,073,17.59132580347538,148.4808958576274,68.53484851513335,79.90899764333489
1ldi_a_clashes_01_004.zip,074,10.9271682699355,148.86628951999822,67.96260817727892,79.19527008838173
1ldi_a_clashes_01_004.zip,075,35.891949541428126,149.7846579844752,67.92413351869459,78.96580625321812
1ldi_a_clashes_01_004.zip,076,26.041208204871765,150.19430032515035,67.9450405812297,79.28097885193641
1ldi_a_clashes_01_004.zip,077,11.690355825922897,150.94721852197227,68.48767387477005,79.25119647469526
1ldi_a_clashes_01_004.zip,078,13.44537162669377,151.89376107993792,68.34390966383738,79.25047246939874
1ldi_a_clashes_01_004.zip,079,53.996833671355056,152.38782739691263,68.78717673035385,79.62501829722619
1ldi_a_clashes_01_004.zip,080,14.8569861408057,153.10407185945124,69.17981576144489,79.33090383512
1ldi_a_clashes_01_004.zip,081,2.6280554779705896,153.4941314350838,69.8284519365557,79.35916509452343
1ldi_a_clashes_01_004.zip,082,5.555660749104035,154.16256929432004,69.88312149635392,78.82679851433468
1ldi_a_clashes_01_004.zip,083,4.95869928077332,154.5331885265711,70.25330033351382,78.83077296492043
1ldi_a_clashes_01_004.zip,084,0,155.2812001291161,70.31536792019564,79.30305769687496
1ldi_a_clashes_01_004.zip,085,5.421184010031855,156.1618724014755,70.04600051944865,78.96643839231099
1ldi_a_clashes_01_004.zip,086,18.753553221920853,156.34042563189666,70.61924535743667,79.59048030674721
1ldi_a_clashes_01_004.zip,087,0,157.05899048731078,70.94663769203208,79.06973619318717
1ldi_a_clashes_01_004.zip,088,2.608961093233611,157.77036260392345,70.90997291821608,79.28746242595986
1ldi_a_clashes_01_004.zip,089,0,158.45303185297976,71.33405562172543,79.08393561789863
1ldi_a_clashes_01_004.zip,090,0,158.9989898203119,70.87687690156916,78.56119534241104
1ldi_a_clashes_01_004.zip,091,0,159.43386985656056,70.32850436167358,78.24411766440176
1ldi_a_clashes_01_004.zip,092,0,159.82620008614214,70.6994291247548,78.36721622984548
1ldi_a_clashes_01_004.zip,093,0,160.11405521014623,70.78849968884091,78.99556706564174
1ldi_a_clashes_01_004.zip,094,0,160.705510862131,71.55934126297136,79.22662731880426
1ldi_a_clashes_01_004.zip,095,0,161.02636129654815,71.28412610235033,79.29135443618398
1ldi_a_clashes_01_004.zip,096,0,160.76752533036182,71.29057722086961,80.20033908226588
1ldi_a_clashes_01_004.zip,097,4.852424480354123,160.61738038922584,70.46268887278279,80.55930200108152
1ldi_a_clashes_01_004.zip,098,0,161.36083486858172,70.82448137938691,80.32597033399725
1ldi_a_clashes_01_004.zip,099,2.3219085538632465,161.87376133093946,70.42739503782846,79.88888929512464
1ldi_a_clashes_01_004.zip,100,0,162.22852394036323,69.9574652740071,79.8804466618113
1ldi_a_clashes_01_004.zip,101,0,163.04519449037076,69.929262445928,80.41469277627056
1ldi_a_clashes_01_004.zip,102,0,163.57789621761938,70.31207121070376,80.78012778991759
1ldi_a_clashes_01_004.zip,103,0,163.6114305466995,70.08912128978942,81.31751953527177
1ldi_a_clashes_01_004.zip,104,0,163.419741348251,69.60094267174402,81.54105050189662
1ldi_a_clashes_01_004.zip,105,0,163.49542601276445,68.99296811538352,81.77966147790633
1ldi_a_clashes_01_004.zip,106,0,164.16371261648266,68.80261201437453,82.39159629335187
1ldi_a_clashes_01_004.zip,Average,15.247614503763742,,,
1ldi_a_clashes_01_005.zip,000,0,113.154236,65.23767,78.106606
1ldi_a_clashes_01_005.zip,001,0,113.34783889359142,65.8935559142802,78.19845448983826
1ldi_a_clashes_01_005.zip,002,0,113.94085842629573,65.3600677221981,78.42077627429947
1ldi_a_clashes_01_005.zip,003,0,114.59736379653583,64.9757953629611,78.24649454191777
1ldi_a_clashes_01_005.zip,004,0,115.21223835212596,64.78389261347814,78.00705477749626
1ldi_a_clashes_01_005.zip,005,0,115.89954347819109,64.94158953456889,78.49342209136097
1ldi_a_clashes_01_005.zip,006,0,116.25177909988778,64.75488566545741,78.67007008557711
1ldi_a_clashes_01_005.zip,007,0,116.78128935591177,64.92866513528547,79.22429613050268
1ldi_a_clashes_01_005.zip,008,0,117.34514327618884,64.76015328569335,79.96544085529648
1ldi_a_clashes_01_005.zip,009,0,117.64728569251157,64.99834236220273,80.69622637601044
1ldi_a_clashes_01_005.zip,010,0,117.89156511761033,65.55991520635696,81.34083693728029
1ldi_a_clashes_01_005.zip,011,0,118.15694182731106,66.0705286158077,81.08048466565953
1ldi_a_clashes_01_005.zip,012,12.270035223946447,118.75816000610992,65.95799426875212,81.01947445672606
1ldi_a_clashes_01_005.zip,013,2.6598407041668963,119.29123318991918,65.42530306594382,80.9851404888161
1ldi_a_clashes_01_005.zip,014,0,119.51800523697449,65.8841682194797,80.54559970974434
1ldi_a_clashes_01_005.zip,015,0,119.87455854289493,65.70703367431729,81.42622534504635
1ldi_a_clashes_01_005.zip,016,17.91345522686866,120.11873846074131,65.67392132234785,81.54733426368514
1ldi_a_clashes_01_005.zip,017,2.651559743011065,120.81060718722559,65.21395463765717,81.05521254018505
1ldi_a_clashes_01_005.zip,018,23.175037380351434,121.03061395313198,66.00946790097501,80.49234384994317
1ldi_a_clashes_01_005.zip,019,0,121.35218577345694,65.52934228088465,80.62488373421854
1ldi_a_clashes_01_005.zip,020,3.8871029453929142,121.81141215257166,66.11264446411008,80.46742014757022
1ldi_a_clashes_01_005.zip,021,4.044724682353931,122.7372313164292,66.14344683365053,80.39547953489408
1ldi_a_clashes_01_005.zip,022,0,123.07136531375322,66.02719432267176,80.35650177870492
1ldi_a_clashes_01_005.zip,023,33.02781927011738,123.45941998306316,66.44238490265073,79.96209355463195
1ldi_a_clashes_01_005.zip,024,8.681637343847012,124.14991555183937,66.07558718195847,79.67389365820428
1ldi_a_clashes_01_005.zip,025,0,124.75574582398347,65.97430577386588,79.19839596282355
1ldi_a_clashes_01_005.zip,026,0,125.38679071356351,66.345222567843,79.81282317855961
1ldi_a_clashes_01_005.zip,027,8.761862219665879,125.78654145977511,66.64362688243139,79.4940673229748
1ldi_a_clashes_01_005.zip,028,0,126.29154818228479,66.77381569852882,79.69848984192552
1ldi_a_clashes_01_005.zip,029,3.3726722489688132,126.86330605749097,66.45181735269324,79.17219045742
1ldi_a_clashes_01_005.zip,030,4.00513015163984,127.24687713135422,67.18774138188337,79.48949298498339
1ldi_a_clashes_01_005.zip,031,2.423236586347817,127.89116596336939,66.7807820678871,78.91114245743798
1ldi_a_clashes_01_005.zip,032,6.634261995792827,128.0561901982693,67.06622404284316,79.48956638298091
1ldi_a_clashes_01_005.zip,033,0,128.4688476103492,67.42538801202188,79.95642547039826
1ldi_a_clashes_01_005.zip,034,11.760482089066286,128.9579361451961,67.25190259404218,79.77338630707716
